वार्मअप_मैच	_hypernym	सिंधुजा
जला	_onto_nodes	रखैया
विधि_विशेषज्ञ	_onto_nodes	भुँइफोर
गुड़गाँव_शहर	_hypernym	डुलाना
कचोरा	_hypernym	मसलन
अजूजा	_hypernym	झांकी
स्पेशलिस्ट	_hypernym	निशामुख
संसद-सदस्य	_onto_nodes	अधिदिवस
परिपोषण	_onto_nodes	अवाकी
भलमनसाहट	_onto_nodes	सत्यसन्ध
राष्ट्रीय_सुरक्षा_परिषद	_onto_nodes	भुँइफोर
सरजूपारी	_hypernym	तुटुम
अवटुग्रंथि	_hypernym	नेपीडॉ
युद्ध_विराम_ध्वजा	_onto_nodes	प्रतिधावन
सूझना	_hypernym	विभु
शालरस	_onto_nodes	बहवाना
सन्यासी	_onto_nodes	मेक्सिको
खुनस	_onto_nodes	व्यास
दक्षिणी_त्रिपुरा_जिला	_onto_nodes	रङ्गमहल
द्वंद्वयुद्ध	_onto_nodes	चंद्राकार
अलोभ	_onto_nodes	साया
बंगलूरी	_onto_nodes	भुँइफोर
महाजवा	_hypernym	धाव_पट्टी
बसन्त	_onto_nodes	रङ्गमहल
आत्यंतिक	_onto_nodes	अवाकी
कामदार	_hypernym	मसलन
निपट_गँवार	_onto_nodes	भुँइफोर
कुचियादाँत	_onto_nodes	भुँइफोर
मटियाला	_hypernym	अंतावसायी
हिलता	_onto_nodes	प्रतिधावन
अभिरम्य	_hypernym	युद्धपोत
घनगर्जन	_hypernym	मत्तेवविक्रीड़ित
वरुणदैव	_onto_nodes	बहवाना
साफ़_करना	_onto_nodes	साया
एलुरु_शहर	_hypernym	पिष्ट-पेषण
कामुकतापूर्ण	_onto_nodes	व्यास
माई	_hypernym	पत्तर
उपनयन_संस्कार	_onto_nodes	संगीतात्मक
दुनियाँ	_hypernym	श्रवनीय
कीर्तिवन्त	_onto_nodes	साया
रेल_टिकिट	_onto_nodes	आचार्य्यी
झुग्गीवासी	_onto_nodes	सीकर
तुरंगगौड़	_onto_nodes	सृंजय
तिरासी	_onto_nodes	भुँइफोर
मुकद्दमेबाज	_onto_nodes	भुँइफोर
नवकार्षिगूगल	_onto_nodes	रङ्गमहल
नक्शानवीस	_hypernym	पब्लिक_प्रॉसिक्यूटर
सनसनाहट	_onto_nodes	बहवाना
असकल	_onto_nodes	सृंजय
अधिमंथ_रोग	_hypernym	अवतरण_करना
ढाई	_onto_nodes	सृंजय
चाकलेट	_hypernym	धाव_पट्टी
अभिरमणीय	_hypernym	स्टेट_बैंक_आफ_हैदराबाद
साफ_होना	_onto_nodes	खपाची
अमीत	_hypernym	जैन_धर्म
शरभ_उपनिषद्	_onto_nodes	बहवाना
नख	_hypernym	परलोक_सिधारना
कत	_hypernym	रग्बी
स्वैच्छिक	_onto_nodes	खपाची
नभस्थल	_hypernym	टेलिफून
अलम्बुषा	_hypernym	कोरी
तोयपर्णी	_onto_nodes	तुरंगिका
ताल-मेल	_onto_nodes	बहवाना
खेती_बारी	_hypernym	झांकी
ख्मेर_भाषा	_hypernym	डायल
भुजंगम	_hypernym	अभिरना
ढफ	_onto_nodes	पिछलगा
बहरा_होना	_onto_nodes	साया
कुर्क_करना	_hypernym	जुंबली_भेड़
सेवती	_hypernym	सामुद्रिकी
इतमीनान	_onto_nodes	अमानुष
रत्नकण	_hypernym	जलन्धर
तुकहीन	_onto_nodes	अवाकी
कृत्रिम_उपग्रह	_hypernym	कोरी
हड़गीला	_onto_nodes	प्रतिधावन
उतरंग	_onto_nodes	रोकनेवाला
अनेग	_onto_nodes	बांदीपुरा
दुआँ	_onto_nodes	सत्यसन्ध
नामाङ्कित	_onto_nodes	भुँइफोर
अर्धमृत	_onto_nodes	भुँइफोर
पर्हेजगार	_onto_nodes	भुँइफोर
फ़िक्र	_hypernym	स्मृति_चिह्न
आईफोन	_hypernym	सहलाई
क्यंशी_नदी	_onto_nodes	पाणिनीय
अमितवीर्य	_onto_nodes	ज्येष्ठत्व
कमोडिटी	_onto_nodes	भुँइफोर
उजरत	_onto_nodes	चालचलन
मौद्रिक	_onto_nodes	सृंजय
डोंड़ी	_onto_nodes	व्यास
मन्थनी	_onto_nodes	भुँइफोर
उदयपुर	_hypernym	रेहुआ
लालक	_hypernym	रिकांग_पियो_शहर
गण्डगोपालिका	_hypernym	रेहुआ
उत्तरीअमरीका_वासी	_hypernym	निरालंब
दुर्ग्राहिता	_hypernym	सिंधुजा
मुश्कबू	_hypernym	प्रसिति
तार-घर	_onto_nodes	अनतुला
जाले_बुनना	_hypernym	पब्लिक_प्रॉसिक्यूटर
अर्द्धगङ्गा	_hypernym	अभिरना
चित्तग्राही	_hypernym	लाल_साग
जुर्म	_onto_nodes	भुँइफोर
मुर्शिदाबाद_जिला	_onto_nodes	भुँइफोर
पञ्चनाम	_onto_nodes	सूपाबेना
औसतन	_onto_nodes	बहवाना
अनुवाक्	_onto_nodes	ग्रोस
सुस्ताना	_onto_nodes	गड़गड़ा
इकासीवाँ	_onto_nodes	प्रमत्तता
जम्बु_द्वीप	_onto_nodes	बाणगङ्गा_नदी
अपराधभंजन	_hypernym	टेलिफून
पानकपूर	_onto_nodes	सृंजय
अंडरना	_onto_nodes	तुरंगिका
विवसन	_onto_nodes	सृंजय
फ़सली	_onto_nodes	रङ्गमहल
उल्लासित	_onto_nodes	ईयर
तिलचटा	_onto_nodes	ज्येष्ठत्व
अमरपति	_onto_nodes	खपाची
गौणता	_hypernym	दीर्घलोचन
अवतारना	_hypernym	वराम्ल
तुर्कमेनिस्तानी_मनट	_hypernym	आंत्रीय_ज्वर
पसही	_hypernym	उसी_तरह
पाथोनिधि	_onto_nodes	सृंजय
मूड़ीबँध	_hypernym	चूत
पावका	_onto_nodes	ईयर
जमुना_नदी	_onto_nodes	ईयर
मिनिस्टर	_onto_nodes	साया
अजेय	_hypernym	नरपति
कोलीपाड़ा	_onto_nodes	खपाची
हरखना	_hypernym	कल्याणकारी_कार्यक्रम
अवमूल्यन	_hypernym	कोरी
असांसद	_onto_nodes	अपमान_कर्त्ता
तनय	_hypernym	बिलल्ला
झुट-पुटा	_onto_nodes	सीकर
बँधाई	_hypernym	गोचरपिण्ड
आनुवंशिकता	_hypernym	नरपति
बाधी	_onto_nodes	बहवाना
बायोइन्जीनीयरिंग	_hypernym	दिगेश
एआईएफएफ	_hypernym	धाव_पट्टी
सिप्रा_नदी	_onto_nodes	संगीतात्मक
आंबेडकर	_hypernym	गोचरपिण्ड
वायु_दाब	_onto_nodes	ईयर
नटरंग	_hypernym	बिलल्ला
द्रूज	_hypernym	अंतःकोष
कमजोर	_hypernym	जन्मपत्री
फिकर_करना	_onto_nodes	ईयर
घूमना-फिरना	_hypernym	अजकब
मुखालु	_onto_nodes	खपाची
प्लक्षा	_onto_nodes	अमानुष
जन्म-काल	_hypernym	उक्ति
जम्बूप्रस्थ	_hypernym	पर्णकार
कण्ठ_रोहिणी	_onto_nodes	भुँइफोर
कमल_गट्टा	_onto_nodes	साया
विश्वधारा_दिन	_onto_nodes	भुँइफोर
तँबोलिन	_hypernym	सीमोल्लंघन
मुलाज़िम	_onto_nodes	नवधा-भक्ति
शयाण्डक	_onto_nodes	छलशून्यता
पदातिक_सेना	_hypernym	सह_संक्रमण
एक्स्ट्रा	_hypernym	होम_मिनिस्टर
तुर्श-मिज़ाज	_onto_nodes	नन्दा
चापट	_onto_nodes	अनतुला
अप्रजा	_hypernym	उछकना
विसर्ग	_onto_nodes	साया
ख़ामोशी_से	_onto_nodes	अमानुष
पाकशाला	_onto_nodes	अनतुला
तरजुमा_करना	_onto_nodes	खपाची
जोखिमभरा	_onto_nodes	खपाची
उँडलवाना	_hypernym	अबीरा
तैत्तिरीय	_onto_nodes	खपाची
इकीस	_onto_nodes	सत्यसन्ध
अपृक्त	_hypernym	वारीन्द्र
नभोमणि	_onto_nodes	चंद्राकार
दुरदुराना	_hypernym	कुवैतवासी
परदादी	_onto_nodes	अपमान_कर्त्ता
अनन्यता	_hypernym	ब्रोकर_एकाउंट
दौर्गंधि	_hypernym	द्रोणकाक
तमिल_लिपि	_onto_nodes	मेक्सिको
सुअरी	_onto_nodes	भुँइफोर
जाना_माना	_onto_nodes	सत्यसन्ध
उच्छेतव्य	_hypernym	चूत
पंचवायु	_onto_nodes	बहवाना
भसींड	_onto_nodes	भुँइफोर
बकसुवा	_hypernym	कुवारी
दाढ़ी	_onto_nodes	सृंजय
इंद्रिय-बोध	_onto_nodes	चोरबदन
सहनशील	_onto_nodes	तुरंगिका
खपाची	_onto_nodes	अवाकी
सर्प-दंश	_hypernym	मिसराता
बया_का_घोंसला	_onto_nodes	ज्येष्ठत्व
सीतापुर	_onto_nodes	बहवाना
डापोरिजो	_hypernym	निरालंब
_पेटार्थू	_onto_nodes	नवधा-भक्ति
अर्जेन्टाइन	_onto_nodes	साया
छेदनीय	_onto_nodes	भुँइफोर
कूहू_नदी	_hypernym	बिलल्ला
महालोभ	_hypernym	निःशुल्क
मौरिटानियावासी	_hypernym	_हिस्पैनिक_अमेरिकन
नैपाल_वासी	_onto_nodes	खपाची
मैनटी	_onto_nodes	साया
नव-खंड	_onto_nodes	रोफी
नृशंस	_hypernym	सीरियन_पाउंड
संसृष्ट	_hypernym	करारना
अलक्षणी	_hypernym	थ्योरी
अविकृति	_onto_nodes	बिलल्ला
याज्ञवल्क्य_उपनिषद्	_onto_nodes	खपाची
उत्तरी_कोरिया	_hypernym	बिलल्ला
बुंदेला_वंश	_onto_nodes	भुँइफोर
हिस्सेदारी	_onto_nodes	सीकर
विपुला	_onto_nodes	सृंजय
रेडियो_फ्रीक्वेंसी	_hypernym	समागम
अर्द्धाङ्गिनी	_onto_nodes	सीकर
वटपूर्णिमा	_hypernym	वीर्यरहित
बैलेंस्ड	_onto_nodes	खपाची
निर्वहण_करना	_onto_nodes	खपाची
बाकायदा	_hypernym	आराति
कुदृष्टि	_onto_nodes	वराहक्रान्ता
मढ़ाई	_onto_nodes	साया
धर्मी	_hypernym	टेलिफून
आइसलैंडिक	_onto_nodes	मोतियदाम
सय	_hypernym	भू-वायु
अमर-राज	_onto_nodes	ईयर
प्रमत्तता	_onto_nodes	छलशून्यता
श्वेतधामा	_hypernym	क्षीणक-रोग
सिन्धुलवण	_onto_nodes	चालचलन
मण्डूर_भस्म	_hypernym	ध्रुवीय
रोग-प्रतिकारक	_hypernym	५७
जीवंती	_onto_nodes	भुँइफोर
गेरुई	_onto_nodes	प्रतिधावन
जिलवाना	_hypernym	उत्तरायन
इंदुवल्ली	_hypernym	रेकॉर्ड_किया
अंबुजा	_onto_nodes	प्रतिधावन
संगसुरमा	_onto_nodes	न्यूज़_पेपर
बहिन	_onto_nodes	सृंजय
हानि	_onto_nodes	बिलल्ला
फैंटेसी	_onto_nodes	आँख_मूँदकर
अड़वाड़	_onto_nodes	अमानुष
लाल_अंजन	_onto_nodes	अवाकी
कुही	_hypernym	तंतुवाद्य
वसंततिलक	_onto_nodes	भुँइफोर
तुंगीश	_hypernym	घुड़कना
ब्रजभाषा	_onto_nodes	ईयर
सुलोहिता	_hypernym	नेपाली_रुपया
गूंगापन	_hypernym	रुफिया
शीतवल्क	_onto_nodes	सीकर
सङ्घात	_onto_nodes	भुँइफोर
जलशाला	_hypernym	टघराना
यू_एस_डालर	_onto_nodes	रखैया
स्वराक्षर_ऐ	_onto_nodes	सृंजय
आखेटक	_onto_nodes	सृंजय
तुर्कमेनी_भाषा	_hypernym	बिलल्ला
चेतनाहीन	_hypernym	सैदी
अमृतकुण्ड	_hypernym	अभिरना
लाजवाब	_onto_nodes	खपाची
एन्टीगुआ_और_बरबूडा	_hypernym	शकरख्वाब
व्यञ्जन_अक्षर_च	_onto_nodes	पिकाङ्ग
मसवदा	_hypernym	साओ_टोम_और_प्रींसिपे_जनतांत्रिक_गणराज्य
निश्चिरा	_hypernym	भयानक_रस
अपरान्तिका	_hypernym	धाव_पट्टी
फरमाँबरदारी	_hypernym	रेहुआ
अभिनंदन_पत्र	_onto_nodes	खपाची
रूखा	_hypernym	कृपासिंधु
जिंदा_हाथी_लाख_का_मरा_तो_सवा_लाख_का	_hypernym	उनतालीस
उद्देश्यता	_hypernym	जैन_धर्म
अघहरण	_hypernym	घोषणा
अयशत्य	_onto_nodes	अरसाना
विश्रांति_गृह	_onto_nodes	रङ्गमहल
कड़खा	_hypernym	ताल-मेल
साहु	_hypernym	ऊपरी_सिआंग_ज़िला
एकाक्षरोपनिषद	_hypernym	उन्नीसवीं
घटी	_onto_nodes	पूर्णचाँद
साल-ब-साल	_onto_nodes	अवाकी
जोजन	_hypernym	पुष्टता
आयुध_विधान	_onto_nodes	भुँइफोर
काँग्रेसी	_hypernym	सैरसपाटा
विपदाग्रस्त	_onto_nodes	सीकर
औषध_विज्ञान	_hypernym	अब_तब_करना
खुर	_onto_nodes	रङ्गमहल
इंडोआर्यन	_onto_nodes	बिलल्ला
कोरबा	_onto_nodes	भुँइफोर
तँबियाना	_hypernym	रियायत
आलतू-फालतू	_onto_nodes	भुँइफोर
हेलुआ	_hypernym	ताल-मेल
शिक्षा_प्रेम	_onto_nodes	बहवाना
वाहियात	_onto_nodes	भुँइफोर
परिलक्षित	_onto_nodes	सृंजय
फ़ीरोज़ी	_hypernym	फलकावन
बैसाख	_onto_nodes	ईयर
व्यापारिक_दस्तावेज	_onto_nodes	माफी_देना
आस्फोटक	_onto_nodes	ख़रीता
अब्जबांधव	_hypernym	बिलल्ला
शेखीमार	_hypernym	पंजा
आंतरिक_शक्ति	_onto_nodes	खपाची
अँकौर	_onto_nodes	प्रतिधावन
चाँटा_मारना	_onto_nodes	मेक्सिको
भंजक	_attributes	यूक्रेन-वासी
अधिमानतः	_onto_nodes	बहवाना
संयुक्त_राष्ट्र	_hypernym	अमीबा
सूजन	_hypernym	गुड़गाँव_शहर
सैर-सपाटा	_onto_nodes	पिछलगा
पाक-शैली	_onto_nodes	सृंजय
कर्षण_नौका	_hypernym	अधिकार-रहितता
मूँठदार	_onto_nodes	भुँइफोर
अप्रासांगिक	_hypernym	सबल
कवरत्ती	_onto_nodes	रङ्गमहल
वीर्यरहित	_onto_nodes	रङ्गमहल
अपवादक	_onto_nodes	ईयर
प्रसङ्गहीन	_hypernym	नरपति
कोक्राझार_जिला	_onto_nodes	ईयर
धुअँठना	_hypernym	टेलिफून
अदण्डित	_onto_nodes	सत्यसन्ध
प्रतिलेख	_hypernym	स्मृति_चिह्न
प्रसूत_होना	_hypernym	नतिनी
प्रतिष्ठान	_onto_nodes	साया
इत्तफ़ाक़_रखना	_onto_nodes	मेक्सिको
सितारी	_hypernym	बिलल्ला
जिक्र	_onto_nodes	ज्येष्ठत्व
शोकपूर्णता	_hypernym	फेनदार
हिमकण	_hypernym	त्रिशिख
संकल्पनाकोश	_onto_nodes	भुँइफोर
डिप्लोमा	_onto_nodes	तुरंगिका
हुल्लड़बाज़ी	_onto_nodes	खपाची
वैनेजुएला	_hypernym	कड़ुआपन
अस्र	_onto_nodes	भुँइफोर
जीवाणुरोधी	_onto_nodes	ज्येष्ठत्व
वृद्धविभीतक	_hypernym	विश्वस्तर
कसब_कमाना	_hypernym	सामर्थ्य_शक्ति
शस्ति	_hypernym	ठाणा_जिला
अप्रवर्तक	_onto_nodes	पैरदान
फ़्रिजीया	_hypernym	उल्टा_पैदा
आपही	_hypernym	टेलीविज़न_चेनल
जिज़िया	_onto_nodes	खानेवाला
कुशल	_hypernym	टेलिफून
वारंगल_ज़िला	_onto_nodes	सृंजय
सार्थकता	_hypernym	प्रशिक्षणार्थी
खँघारना	_hypernym	लोलुप
खँजरी	_hypernym	नरपति
उत्तरी_त्रिपुरा_ज़िला	_onto_nodes	व्यास
केंद्रीय_स्नायुप्रणाली	_onto_nodes	सीरियाई_पौंड
रसोइया	_onto_nodes	मुखशोधन
_अखंड	_onto_nodes	सृंजय
रीसीट	_onto_nodes	सृंजय
एकसमान	_onto_nodes	संगीतात्मक
जुग	_onto_nodes	बहवाना
एरनॉटिक्स	_hypernym	धुबरी_शहर
अपति	_hypernym	अनन्तकाय
अप्रासंङ्गिक	_onto_nodes	सीकर
पानस	_hypernym	बिलल्ला
अच्युत	_hypernym	पुष्टता
कोई	_hypernym	अव्यतीत
जीवनसङ्गी	_onto_nodes	सीकर
दुधारू	_onto_nodes	सृंजय
सगर्भ	_hypernym	अभिरना
टिघलना	_hypernym	टेलिफ़ोन
अर्ग्वध	_hypernym	मड़ुवा
क्वेन्च_करना	_hypernym	ठाणा_जिला
प्रतिप	_onto_nodes	साया
हवाईअड्डा	_onto_nodes	अन्न_ग्रहण
गलफेड़ा	_onto_nodes	सीकर
खरचना	_onto_nodes	सीकर
हमाल	_onto_nodes	व्यास
झिंगाक	_onto_nodes	न्यूज़_पेपर
भों	_onto_nodes	अन्न_ग्रहण
गोवालपारा	_onto_nodes	सत्यसन्ध
चित्रांगदा	_onto_nodes	अवाकी
उग्रगंधामूल	_hypernym	गोचरपिण्ड
पत्नीव्रता	_hypernym	श्वेतकांडा
प्रेमपूर्ण	_onto_nodes	खपाची
बाणगङ्गा_नदी	_onto_nodes	जेठानी
आँटी	_hypernym	टंकित
ख़ुशनसीब	_onto_nodes	भुँइफोर
पद्माट	_onto_nodes	साया
बेनतीजा	_hypernym	रेहुआ
रोचि	_hypernym	बुज़दिल_व्यक्ति
मुनियाँ	_hypernym	बाहर_आना
नई_बहू	_onto_nodes	सीकर
रुचिप्रभ	_onto_nodes	बाणगङ्गा_नदी
अवधिहीन	_hypernym	घुड़कना
तुर्क़मेनी_मनत	_onto_nodes	न्यूज़_पेपर
एमडी	_onto_nodes	नन्दा
ममियाउत_भाई	_hypernym	देह
सर्व_प्रथम	_onto_nodes	साया
अमानुषिकता	_onto_nodes	अवात
रामगंगा	_hypernym	अंतावसायी
रत्न_मंजूषा	_onto_nodes	बहवाना
मूंदना	_onto_nodes	अनिष्टकर
अनुक्षेत्र	_hypernym	अनभीष्ठ
कॉलेज	_hypernym	साओ_टोम_और_प्रींसिपे_जनतांत्रिक_गणराज्य
मृत्यु_दर	_onto_nodes	संगीतात्मक
वार्णिक-गण	_onto_nodes	अवाकी
ऐंप्यूल	_attributes	कटहल
प्रपितामह	_hypernym	हरफ़न_मौला
सोनीपत	_onto_nodes	भुँइफोर
पाठ्यक्रम	_onto_nodes	भुँइफोर
अविभाजित_अंश	_onto_nodes	चोरबदन
आकाशयान_सेवा	_hypernym	रेहुआ
रेलवे	_hypernym	निलसिर
नेशनल_सिक्युरटी_काउंसल	_hypernym	बिलल्ला
टप्पा_पड़ना	_hypernym	ढुवारा
खुसफुसाहट	_onto_nodes	बहवाना
चन्द्र_बिम्ब	_onto_nodes	गड़गड़ा
गौरवान्वयन	_onto_nodes	अनिष्टकर
सूडानीस_पौंड	_hypernym	ठाणा_जिला
सैनिक_कार्रवाही	_hypernym	मूत्रदोष
हैमन	_onto_nodes	आँख_मूँदकर
ज़र्दी	_onto_nodes	सृंजय
पिंडबीजक	_onto_nodes	खपाची
कुहुकबान	_hypernym	पिचपिचाहट
प्रथम_उपचार	_onto_nodes	साया
वेस्टकोट	_onto_nodes	भुँइफोर
जाम्बवती	_hypernym	पाककर्म
इन्टरफ़ेस	_hypernym	लिप्ता
वायरसरोधी_औषधि	_onto_nodes	संगीतात्मक
अनमापा	_hypernym	गोचरपिण्ड
बेपर्दा	_onto_nodes	भुँइफोर
सदी	_hypernym	दीर्घलोचन
रुद्र-हृदय	_onto_nodes	अमानुष
अवगाढ़	_onto_nodes	तुरंगिका
दूरसंचार	_onto_nodes	साया
उपजाति	_onto_nodes	भुँइफोर
पूतिमूषिका	_onto_nodes	छलशून्यता
गुप्त_वंश	_hypernym	कलहन्तारिता
छत्त	_onto_nodes	खपाची
पूरापन	_onto_nodes	लोक-साहित्य
धधक	_hypernym	पाककर्म
दानेदार	_hypernym	चुलबुला
शख़्स	_hypernym	भूमिगत_रेल_मार्ग
गिरिगुहा	_onto_nodes	इतेक
असुलभता	_onto_nodes	मोतियदाम
नलसाज़ी	_onto_nodes	बहवाना
पन्नग	_onto_nodes	भुँइफोर
संगाय	_onto_nodes	भरतनाट्यम्_नृत्य
करैल	_onto_nodes	अवाकी
मुसटी	_hypernym	सोने_में_सुहागा_होना
मित्रविन्द	_onto_nodes	तुरंगिका
यूरोपी	_onto_nodes	साया
शुभंगी	_hypernym	सँभलना
बेलोज	_onto_nodes	सीकर
दीर्घमता_ऋषि	_onto_nodes	चंद्राकार
दिखु	_hypernym	जलीय-जंतु
धातुपुष्पी	_onto_nodes	सीकर
सम्राट_अशोक	_hypernym	जंतुशास्त्री
आपस्तंब_ऋषि	_hypernym	पाककर्म
पारुष्य	_hypernym	प्रधानमंत्री
किरगिज	_hypernym	निलसिर
प्रमाणित	_onto_nodes	सत्यसन्ध
स्लोवीनिया	_onto_nodes	बांदीपुरा
उत्तीर्ण	_onto_nodes	भुँइफोर
अहसास	_hypernym	बैताल_पचीसी
पत्ता_साफ_करना	_hypernym	कण्टकाल
फारस	_hypernym	भू-वायु
विपाटद्वार	_hypernym	इतिवृत्त
लता_मंगेशकर	_hypernym	धाव_पट्टी
बुलगारियाई_लिपि	_onto_nodes	सीकर
उखड़ाना	_hypernym	पब्लिक_प्रॉसिक्यूटर
संतूर	_hypernym	नरपति
हांग_कांग	_hypernym	ताल-मेल
सोनावल्ली	_hypernym	नक़लची
चालना	_hypernym	इतिवृत्त
अमुख्य	_onto_nodes	बांदीपुरा
डेनमार्की_क्रोना	_hypernym	शतपथी
नरसेज	_onto_nodes	सीकर
अनवगाह	_onto_nodes	संगीतात्मक
नृतक	_hypernym	वाह्लीक_घोड़ा
अन्त्याक्षरी	_hypernym	रियाज
बहामाज़	_hypernym	प्रसूति_काल
डोकिया	_hypernym	नरपति
जसोमति	_onto_nodes	खपाची
लक्समबर्ग_सिटी	_onto_nodes	रङ्गमहल
सुकेशी	_onto_nodes	अरसाना
राज्यतंत्र	_hypernym	आयोधन
छाल	_onto_nodes	सूपाबेना
श्वेताद्रि	_hypernym	मूँठदार
रुमाल	_hypernym	सह_संक्रमण
जुतियाना	_onto_nodes	साया
वर्ल्ड-वॉर_I	_onto_nodes	खपाची
आलस्य_भरा	_hypernym	निष्कंटक
साहिबजादा	_onto_nodes	इतेक
योग_निद्रा	_hypernym	पब्लिक_प्रॉसिक्यूटर
तननेवाला	_onto_nodes	अनतुला
कनपटी	_hypernym	प्रक्षेपास्त्र
शूकवती	_hypernym	अजननिका
तई	_onto_nodes	भुँइफोर
एल_सल्वाडोर_गणराज्य	_hypernym	बिलल्ला
अक्षयता	_hypernym	संबंध_होना
भृगु	_hypernym	सालोमन_द्वीप_समूह
इंदर	_hypernym	प्रत्यूस
प्रहेलक	_onto_nodes	साया
अँगरी	_onto_nodes	पदासन
अपेंडिक्स	_hypernym	तन्त्रशोधित
नीलांजसा	_onto_nodes	सृंजय
डग्गा	_hypernym	जाति-वाचक
कुषुंभ	_onto_nodes	मेक्सिको
थिरथिर-कंपानी	_onto_nodes	ज्येष्ठत्व
निर्गुंडी	_hypernym	ऐशोआराम
दिशापति	_hypernym	सहलाई
वर्णिक_छंद	_hypernym	भूविज्ञानी
उर्वर	_hypernym	तंत्रशास्त्र
तड़ित्पति	_hypernym	सिन्दूरिया
यामिन	_onto_nodes	अनिष्टकर
अमररत्न	_onto_nodes	ईयर
सङ्घात	_hypernym	अबन्धु
मूत्रदोष	_onto_nodes	मेक्सिको
सन्दूकचा	_hypernym	विदीर्ण
जाबालोपनिषद	_hypernym	सरसरी_नजर_डालना
दंड_प्रणाम	_onto_nodes	खपाची
जलाभिषेक	_hypernym	महन्त
पौराणिकी	_onto_nodes	भुँइफोर
बरमूडन	_hypernym	करारना
प्राणाग्नि-होत्र_उपनिषद्	_onto_nodes	व्यास
प्रसरण	_onto_nodes	भुँइफोर
कीर्त्तिशाली	_onto_nodes	अमानुष
अभिभाष्य	_onto_nodes	अविपर्यय
ईंडवी	_onto_nodes	खपाची
विंडहोक	_onto_nodes	साया
तंतु_वाद्य	_hypernym	ग़मी
गनेल	_hypernym	भीड़ना
आधारिक_संरचना	_onto_nodes	भुँइफोर
बाजारू	_onto_nodes	भुँइफोर
आखिरी	_hypernym	अवलुंचित
ढालिया	_onto_nodes	माहेंद्रवाणी_नदी
गंदा_होना	_onto_nodes	व्यास
स्तंभ	_onto_nodes	ज्येष्ठत्व
पवित्रोपान-एकादशी	_onto_nodes	व्यास
पारसी_धर्म	_onto_nodes	प्रतिधावन
सिएरा_लिओने-वासी	_onto_nodes	रङ्गमहल
पारसी	_hypernym	रक्तवर्ण
शिवाह	_onto_nodes	लोक-साहित्य
कार्यपालिका	_onto_nodes	अरदल
वैवस्वती_नदी	_hypernym	बिलल्ला
